city,location,price,bedrooms,baths,size
Lahore,Bahria Town - Tulip Block,35000000,5,6,10
Lahore,Park View City - Tulip Extension Block,17500000,4,4,5
Lahore,Al-Ahmad Garden Housing Scheme,17000000,4,5,5
Lahore,Punjab University Employees Society,22500000,5,6,5
Lahore,Bahria Orchard Phase 1 - Eastern,21000000,4,4,5
Lahore,PIA Housing Scheme,39000000,6,7,10
Lahore,Gulshan-e-Lahore,24000000,5,6,5
Lahore,Nasheman-e-Iqbal Phase 2,31000000,6,7,10
Lahore,Johar Town Phase 2,36000000,5,6,5
Lahore,Nasheman-e-Iqbal Phase 2,27500000,6,7,10
Lahore,Nasheman-e-Iqbal Phase 2,41500000,6,6,14
Lahore,DHA Phase 7,76000000,5,6,20
Lahore,Bahria Town - Tulip Block,28500000,5,6,10
Lahore,DHA Phase 6,89000000,5,6,20
Lahore,DHA Phase 7 - Block W,65000000,5,6,20
Lahore,Central Park Housing Scheme,10500000,3,3,3
Lahore,Askari 11,24300000,3,4,10
Lahore,Bahria Town - Sector D,25000000,3,5,5
Lahore,Bahria Town - Shaheen Block,60000000,5,7,20
Lahore,DHA Phase 3,149500000,6,7,40
Lahore,Askari 11 - Sector B Apartments,28000000,3,3,10
Lahore,Johar Town Phase 2,31000000,5,6,5
Lahore,Johar Town Phase 2,42500000,6,7,7.5
Lahore,Al-Ahmad Garden Housing Scheme,17000000,4,5,5
Lahore,Gulberg 2,125000000,6,6,20
Lahore,Gulberg 4,95000000,4,5,15
Lahore,Gulberg 4,55000000,4,4,10
Lahore,Canal Garden,31500000,5,5,14
Lahore,Park View City,12000000,4,4,5
Lahore,Nasheman-e-Iqbal Phase 2,20000000,6,6,5
Lahore,Architects Engineers Housing Society,43000000,5,6,10
Lahore,DHA Phase 7,67200000,5,6,20
Lahore,Wapda Town,94000000,7,7,20
Lahore,Paragon City,24500000,4,4,8
Lahore,DHA 9 Town,20500000,3,4,5
Lahore,Johar Town,26000000,4,5,5
Lahore,Central Park Housing Scheme,30500000,5,6,10
Lahore,DHA Phase 6 - Block H,179000000,5,6,40
Lahore,Bahria Town - Sector C,29500000,5,6,10
Lahore,DHA Phase 6,78600000,5,6,20
Lahore,DHA Phase 5 - Block A,320000000,6,7,40
Lahore,DHA Phase 7,76000000,5,6,20
Lahore,T & T Aabpara Housing Society,21000000,5,6,5
Lahore,Punjab University Employees Society,39500000,6,6,10
Lahore,Wapda Town,23500000,6,6,5
Lahore,Bahria Orchard,5216000,0,1,1.4
Lahore,Johar Town Phase 2,33500000,6,7,5
Lahore,Johar Town Phase 2,35000000,6,7,5
Lahore,Canal Garden,31500000,5,5,14
Lahore,OLC - Block B Extension,21500000,3,5,6
Lahore,DHA 11 Rahbar Phase 2,22500000,3,4,5
Lahore,Eden Value Homes,22500000,6,6,5
Lahore,Park View City,18000000,4,4,5
Lahore,DHA 9 Town,20500000,3,4,5
Lahore,Johar Town,26000000,4,5,5
Lahore,DHA 9 Town,21000000,3,4,5
Lahore,DHA Phase 6,75000000,5,6,20
Lahore,DHA 9 Town,18800000,3,4,5
Lahore,Jubilee Town,21000000,6,6,5
Lahore,LDA Avenue,36000000,6,6,10
Lahore,Johar Town,29000000,5,6,5
Lahore,DHA Phase 6 - Block L,109500000,5,6,20
Lahore,DHA Phase 7 - Block T,72000000,5,6,20
Lahore,Bahria Town - Sector C,5900000,1,1,1.8
Lahore,Bahria Town - Sector C,28000000,5,6,10
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,Nasheman-e-Iqbal Phase 2,18500000,5,6,5
Lahore,DHA 11 Rahbar,17500000,3,4,5
Lahore,DHA Phase 6,78500000,5,6,20
Lahore,Park View City - Tulip Extension Block,22000000,4,4,5
Lahore,DHA Phase 8,70000000,5,6,20
Lahore,DHA 9 Town - Block A,17000000,3,4,5
Lahore,LDA Avenue,35000000,6,6,10
Lahore,Central Park Housing Scheme,31500000,5,7,10
Lahore,Central Park Housing Scheme,31000000,5,7,10
Lahore,Central Park Housing Scheme,31500000,5,7,10
Lahore,Low Cost - Block D,28500000,5,6,8
Lahore,Bedian Road,5500000,4,5,20
Lahore,Jubilee Town,21000000,5,6,5
Lahore,Johar Town,42500000,6,6,8
Lahore,LDA Avenue,34500000,5,6,10
Lahore,Johar Town,24000000,5,6,5
Lahore,Johar Town,23500000,5,6,5
Lahore,LDA Avenue,35000000,6,6,10
Lahore,Johar Town Phase 2,70000000,6,6,12
Lahore,Johar Town,22500000,5,6,5
Lahore,Johar Town,54000000,6,6,10
Lahore,DHA Phase 7,75000000,5,5,20
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 6,80000000,5,6,20
Lahore,DHA Phase 6,82500000,5,6,20
Lahore,Bahria Town - Sector C,120000000,5,6,20
Lahore,DHA Phase 5,135000000,6,6,26
Lahore,Al-Kabir Town - Phase 2,17000000,4,5,5
Lahore,DHA 9 Town - Block C,24000000,3,4,5
Lahore,Bahria Orchard,15000000,3,4,5
Lahore,Johar Town,29000000,5,6,5
Lahore,Johar Town,29500000,5,5,5
Lahore,Central Park Housing Scheme,19000000,4,5,5
Lahore,New Lahore City - Block B,16500000,3,4,5
Lahore,DHA Phase 4,30000000,4,4,5
Lahore,Defence Raya,95000000,3,4,10.6
Lahore,Pine Avenue,6000000,1,1,1.8
Lahore,Johar Town Phase 2,31000000,5,6,5
Lahore,Johar Town,23000000,5,6,5
Lahore,Revenue Society,23000000,4,5,5
Lahore,Jubilee Town,14500000,3,4,3
Lahore,Johar Town,52500000,6,6,10
Lahore,Johar Town,21000000,4,6,3.5
Lahore,LDA Avenue,31000000,6,6,10
Lahore,Johar Town,21500000,5,6,5
Lahore,Park View City,11500000,3,4,3.5
Lahore,Park View City - Tulip Extension Block,19500000,4,5,5
Lahore,DHA 9 Town - Block A,20900000,3,3,5
Lahore,Canal Garden,20500000,5,5,5
Lahore,State Life Housing Society,59000000,5,6,20
Lahore,DHA 9 Town,23500000,3,4,5
Lahore,Jubilee Town - Block C,12000000,3,3,3
Lahore,Bahria Town - Iqbal Block,73000000,5,7,14
Lahore,DHA 9 Town - Block B,25500000,3,3,5
Lahore,Johar Town Phase 1 - Block C,52500000,7,7,12
Lahore,Johar Town,24000000,5,6,5
Lahore,Johar Town Phase 2,22500000,5,6,5
Lahore,College Road,43500000,6,6,10
Lahore,Military Accounts Housing Society,15500000,3,4,4
Lahore,Rizwan Garden Scheme,40000000,6,6,10
Lahore,DHA Phase 6 - Block G,54500000,5,6,15
Lahore,DHA 9 Town,18500000,3,5,5
Lahore,Punjab University Employees Society,41500000,6,7,12
Lahore,Jubilee Town,15500000,4,4,3
Lahore,Johar Town Phase 2 - Block H3,5500000,1,1,2.4
Lahore,Park View City,15900000,4,4,5
Lahore,Park View City,18500000,4,4,5
Lahore,Barki Road,37500000,2,3,40
Lahore,DHA Phase 6,76700000,5,5,20
Lahore,Park View City - Crystal Block,13500000,4,4,5
Lahore,Lake City,56500000,5,6,10
Lahore,DHA Phase 6,78800000,5,6,20
Lahore,DHA Phase 7 - Block Y,65000000,6,6,20
Lahore,DHA Phase 6,79900000,5,6,20
Lahore,DHA Phase 6,250000000,6,6,20
Lahore,OPF Housing Scheme - Block D,75000000,5,6,20
Lahore,OPF Housing Scheme,77500000,6,6,20
Lahore,EME Society,140000000,8,7,40
Lahore,DHA Phase 6 - Block K,180000000,5,6,20
Lahore,Paragon City,19000000,3,4,5
Lahore,Johar Town,22000000,4,5,4
Lahore,Johar Town,29000000,5,6,5
Lahore,DHA Phase 6,325000000,7,7,40
Lahore,Dream Gardens,25000000,4,5,5
Lahore,Park View City,16000000,4,5,5
Lahore,Park View City,11200000,3,4,3.5
Lahore,Park View City,11200000,3,4,3.5
Lahore,DHA Phase 7,66300000,5,5,20
Lahore,DHA 11 Rahbar Phase 2,19000000,3,3,5
Lahore,LDA Avenue,36000000,5,6,10
Lahore,LDA Avenue,35000000,5,6,10
Lahore,DHA 11 Rahbar,27500000,3,3,5
Lahore,NFC 1,73000000,5,6,20
Lahore,PCSIR Housing Scheme Phase 2,78000000,6,6,20
Lahore,Johar Town,61000000,5,6,18
Lahore,DHA Phase 7,68000000,5,6,20
Lahore,DHA Phase 7,66500000,5,6,20
Lahore,DHA Phase 6,75000000,5,6,20
Lahore,DHA Phase 7,65500000,5,6,20
Lahore,DHA 9 Town,22500000,5,4,5
Lahore,Al-Kabir Town - Phase 2,14500000,3,4,3
Lahore,Al Hafeez Garden - Phase 2,15200000,4,5,3.5
Lahore,DHA 11 Rahbar Phase 2 - Block P,24500000,3,3,5
Lahore,Central Park - Block E,15500000,3,4,5
Lahore,Central Park - Block B,19000000,3,5,5
Lahore,Johar Town,31000000,5,6,5
Lahore,Johar Town Phase 2,25000000,5,6,5
Lahore,Architects Engineers Housing Society,39000000,6,7,10
Lahore,Park View City,21000000,4,4,5
Lahore,New Lahore City - Phase 2,13500000,3,3,5
Lahore,Paragon City,20500000,3,4,5
Lahore,Paragon City,22500000,3,4,5
Lahore,Wapda Town Phase 1,97000000,7,6,20
Lahore,PCSIR Housing Scheme Phase 2,54000000,5,6,20
Lahore,NFC 1,82500000,5,6,20
Lahore,PIA Housing Scheme,49500000,6,6,10
Lahore,Johar Town Phase 1,67500000,6,0,20
Lahore,Wapda Town,75000000,6,6,20
Lahore,Johar Town Phase 2,22000000,3,4,5
Lahore,Architects Engineers Housing Society,38500000,6,6,10
Lahore,DHA Phase 7 - Block S,67500000,5,6,20
Lahore,Bahria Town - Iqbal Block,18800000,5,6,10
Lahore,Bahria Town - Sector A,9000000,0,0,2.7
Lahore,DHA Phase 3,78000000,5,6,20
Lahore,Al Rehman Garden Phase 2,22000000,6,4,6
Lahore,DHA Phase 6 - Block K,78000000,5,7,20
Lahore,DHA Phase 6,265000000,6,7,40
Lahore,DHA Phase 7,69500000,5,6,20
Lahore,Real Cottages,32500000,4,5,9
Lahore,Shadab Garden,11900000,3,2,5
Lahore,Johar Town Phase 2,32000000,6,6,5
Lahore,LDA Avenue,39000000,6,7,10
Lahore,Park View City - Executive Block,22500000,3,3,5
Lahore,Bahria Town - Gulmohar Block,47000000,5,5,12
Lahore,DHA Phase 6,80000000,5,6,20
Lahore,DHA Phase 6,85000000,5,6,20
Lahore,PCSIR Housing Scheme Phase 2,65000000,6,6,20
Lahore,Johar Town Phase 1,62500000,5,6,11
Lahore,Johar Town Phase 1,45000000,4,5,12
Lahore,Johar Town Phase 1,102500000,6,6,34
Lahore,Wapda Town Phase 1,94000000,6,6,20
Lahore,PIA Housing Scheme,28000000,5,6,5
Lahore,Wapda Town Phase 1,88000000,6,6,20
Lahore,Johar Town Phase 2,32000000,6,6,5
Lahore,Johar Town,67500000,5,6,12
Lahore,DHA Phase 6,87900000,5,6,20
Lahore,DHA Phase 6 - Block N,105000000,5,6,20
Lahore,Bahria Town - Talha Block,4340000,0,1,1.2
Lahore,DHA 9 Town,20000000,3,4,5
Lahore,DHA Phase 6 - Block K,117500000,5,6,40
Lahore,Bahria Town - Sector H,10900000,3,3,5
Lahore,Bahria Town,42000000,7,6,13
Lahore,Sabzazar Scheme - Block P,34500000,6,6,5
Lahore,Bankers Avenue Cooperative Housing Society,17500000,4,5,5
Lahore,Bankers Avenue Cooperative Housing Society,19000000,3,4,5
Lahore,LDA Avenue,36500000,6,7,10
Lahore,Johar Town Phase 2,24000000,5,6,5
Lahore,Architects Engineers Housing Society,4500000,1,1,1.3
Lahore,Architects Engineers - Block E,60000000,8,6,20
Lahore,DHA Phase 7 - Block U,42500000,4,5,10
Lahore,Askari 9,41500000,3,3,10
Lahore,DHA Phase 5 - Block L,62500000,5,6,18
Lahore,PIA Housing Scheme,36000000,4,5,10
Lahore,Architects Engineers Housing Society,42500000,5,6,10
Lahore,Wapda Town Phase 2,42500000,5,6,10
Lahore,Johar Town,52500000,5,6,10
Lahore,Tariq Gardens,31500000,5,6,5
Lahore,Tariq Gardens,47500000,5,6,10
Lahore,PCSIR Housing Scheme,65000000,3,4,15
Lahore,Architects Engineers Housing Society,71000000,6,6,20
Lahore,DHA 9 Town,20500000,3,4,5
Lahore,Askari 10 - Sector F,40000000,3,3,11.5
Lahore,Askari 10 - Sector S,37500000,3,3,11.5
Lahore,Askari 10 - Sector F,38500000,3,3,11.5
Lahore,Askari 10 - Sector F,91000000,5,6,17
Lahore,DHA Phase 7 - Block Y,61900000,5,6,20
Lahore,DHA Phase 7,28000000,3,4,5
Lahore,DHA 9 Town,18500000,3,4,5
Lahore,DHA Phase 5,29000000,3,4,5
Lahore,DHA Phase 6 - Block K,89000000,5,6,20
Lahore,Johar Town Phase 2,26000000,5,6,5
Lahore,Johar Town Phase 1,67500000,5,6,20
Lahore,Central Park - Block G,31000000,5,5,10
Lahore,Al Haram Garden - Block A,7500000,3,2,3
Lahore,New Lahore City - Phase 2,9000000,3,3,3
Lahore,DHA 9 Town,21000000,3,4,5
Lahore,DHA 9 Town,21500000,3,4,5
Lahore,Johar Town,43000000,5,6,10
Lahore,Faisal Town,65000000,5,6,10
Lahore,Johar Town,52500000,5,6,10
Lahore,Johar Town,32500000,7,0,5
Lahore,Punjab Coop Housing Society,67500000,6,6,20
Lahore,Johar Town,26000000,4,5,7.5
Lahore,Johar Town Phase 2,31000000,5,6,5
Lahore,Johar Town Phase 1,51000000,5,6,11
Lahore,Lake City,23000000,3,4,5
Lahore,DHA Phase 6,79700000,5,6,20
Lahore,Bahria Town - Sector C,28800000,5,6,10
Lahore,DHA Phase 6 - Block H,85000000,5,5,20
Lahore,DHA Phase 6,240000000,5,6,20
Lahore,Askari 11 - Sector B Apartments,39000000,3,4,10
Lahore,Lake City - Sector M7 - Block A,35000000,6,6,7
Lahore,EME Society - Block D,132500000,5,6,20
Lahore,DHA Phase 7 - Block R,107500000,5,6,20
Lahore,Nasheman-e-Iqbal,52500000,6,6,20
Lahore,DHA Phase 5 - Block B,72500000,6,7,20
Lahore,Johar Town,62500000,6,6,12
Lahore,Al Jalil Garden,14800000,4,4,5
Lahore,Lahore Garden Housing Scheme,12500000,5,5,5
Lahore,Al Jalil Garden - Block B,15000000,3,3,5
Lahore,Park View City,17500000,4,4,5
Lahore,Park View City,19000000,4,4,5
Lahore,Johar Town Phase 2,27500000,5,6,5
Lahore,Johar Town,29000000,5,6,5
Lahore,Johar Town,24500000,3,4,5
Lahore,LDA Avenue,33000000,5,6,10
Lahore,Johar Town,52500000,5,6,10
Lahore,Nasheman-e-Iqbal Phase 1,37500000,5,6,10
Lahore,Revenue Society,23500000,3,4,5
Lahore,Valencia Housing Society,95000000,6,6,24
Lahore,Central Park - Block G,32000000,5,6,10
Lahore,Central Park - Block A,22500000,3,4,5
Lahore,Bahria Town - Sector C,27500000,5,6,10
Lahore,Central Park - Block A1,16500000,3,4,5
Lahore,DHA Phase 7,66000000,5,6,20
Lahore,DHA Phase 1,55000000,4,5,20
Lahore,DHA Phase 3 - Block Z,34000000,4,5,10
Lahore,DHA 11 Rahbar Phase 2 - Block F,22000000,3,4,5
Lahore,DHA 11 Rahbar Phase 2 - Block G,23000000,3,4,5
Lahore,Pak Arab Housing Society Phase 1,22000000,4,5,5
Lahore,Wapda Town,135000000,9,6,40
Lahore,Wapda Town,150000000,6,6,40
Lahore,Central Park Housing Scheme,16500000,3,4,5
Lahore,Central Park - Block E,16000000,3,3,5
Lahore,Park View City,16000000,4,5,5
Lahore,Park View City,16000000,4,5,5
Lahore,Lake City - Sector M-3,91500000,7,7,20
Lahore,Nasheman-e-Iqbal Phase 1,54000000,7,6,20
Lahore,Johar Town Phase 2,34000000,5,6,5
Lahore,Johar Town Phase 1,23500000,3,4,5
Lahore,Johar Town Phase 2,39000000,6,6,7.5
Lahore,Wapda Town Phase 1,24000000,3,4,5
Lahore,Johar Town Phase 2,36000000,5,6,5
Lahore,Johar Town Phase 2,31000000,5,6,5
Lahore,Bahria Town - Iqbal Block,3900000,1,1,2.3
Lahore,Etihad Town,25000000,5,6,5
Lahore,Central Park - Block A,38500000,6,6,10
Lahore,New Lahore City,11000000,3,4,3
Lahore,Bahria Town - Block AA,18500000,3,4,5
Lahore,DHA 9 Town,22000000,3,4,5
Lahore,Pak Arab Housing Society Phase 1,40000000,5,6,10
Lahore,OLC - Block A Extension,12300000,3,4,5
Lahore,Johar Town,300000000,7,6,40
Lahore,New Lahore City,9000000,3,4,3
Lahore,Raiwind Road,560000000,1,1,1020
Lahore,Johar Town,89000000,6,6,20
Lahore,OPF Housing Scheme,44000000,6,6,10
Lahore,DHA Phase 6,83000000,5,6,20
Lahore,DHA Phase 7 - Block U,59500000,5,6,20
Lahore,DHA Phase 6,70000000,5,6,20
Lahore,Central Park Housing Scheme,10800000,3,4,3.5
Lahore,Park View City,31000000,5,6,10
Lahore,Low Cost - Block D,6600000,2,1,5
Lahore,Johar Town Phase 1,55000000,5,6,10
Lahore,DHA Phase 8 - Block W,150000000,6,6,20
Lahore,DHA Phase 5,73500000,5,6,20
Lahore,DHA 9 Town,18500000,3,4,5
Lahore,Al-Kabir Town - Phase 2,11000000,3,3,3
Lahore,Lake City - Sector M-8,28000000,4,4,5
Lahore,Lake City,51900000,7,6,10
Lahore,DHA Phase 5,95000000,5,6,20
Lahore,Bahria Town - Jinnah Block,16200000,3,5,5
Lahore,DHA Phase 6,125000000,5,6,20
Lahore,DHA Phase 6,107500000,5,6,20
Lahore,Bedian Road,9500000,6,6,5
Lahore,Bahria Town - Gulbahar Block,35000000,5,6,10
Lahore,OPF Housing Scheme,65000000,5,6,17
Lahore,Bahria Town - Jinnah Block,23900000,3,4,5
Lahore,DHA 9 Town - Block C,33500000,3,4,5
Lahore,Bahria Town - Quaid Block,13500000,1,1,2.2
Lahore,Johar Town Phase 2,62500000,6,6,12
Lahore,Johar Town Phase 2,94000000,6,6,20
Lahore,Bahria Town - Sector C,55000000,5,6,12
Lahore,DHA Phase 7,55000000,5,6,20
Lahore,DHA Phase 6,80000000,5,6,20
Lahore,DHA Phase 7,63000000,5,7,20
Lahore,DHA Phase 7,43500000,4,5,10
Lahore,LDA Avenue,39500000,5,6,10
Lahore,Bahria Town - Gulmohar Block,34900000,5,6,10
Lahore,Bahria Town - Sector C,6600000,1,1,1.8
Lahore,Park View City,17000000,4,5,5
Lahore,Formanites Housing Scheme,21500000,4,5,5
Lahore,Bankers Avenue Cooperative Housing Society,34000000,2,2,20
Lahore,Bahria Town - Tulip Block,35900000,5,6,10
Lahore,Park View City,11000000,3,4,3.5
Lahore,DHA Phase 6 - Block K,570000000,6,7,20
Lahore,Midway Commercial,5616000,0,1,1.6
Lahore,Bahria Town - Iqbal Block,34000000,5,6,10
Lahore,DHA Phase 7 - Block W,62800000,5,6,20
Lahore,Bahria Town - Jasmine Block,49800000,5,7,20
Lahore,Gulberg 3,45000000,3,2,8
Lahore,Ali Park,17000000,3,3,4.2
Lahore,Bahria Town - Sector E,9700000,2,2,3.1
Lahore,Thokar Niaz Baig,19000000,6,4,5
Lahore,Bahria Town - Overseas A,32500000,5,7,10
Lahore,OPF Housing Scheme,57500000,6,6,17
Lahore,Jubilee Town,42500000,0,6,10
Lahore,DHA Phase 6,74000000,5,6,20
Lahore,Park View City - Tulip Block,19500000,4,4,5
Lahore,Park View City,19000000,4,4,5
Lahore,Park View City,19000000,4,4,5
Lahore,Park View City,23000000,4,4,5
Lahore,Bankers Avenue Cooperative Housing Society,29500000,5,5,10
Lahore,Bankers Avenue Cooperative Housing Society,20000000,3,4,5
Lahore,DHA Phase 6 - Block K,80000000,5,6,20
Lahore,Park View City,10800000,3,4,3.5
Lahore,Park View City,10500000,3,4,3.5
Lahore,Park View City,16200000,4,5,5
Lahore,Park View City,16000000,4,5,5
Lahore,Bedian Road,45000000,2,2,60
Lahore,DHA Phase 7,68500000,5,6,20
Lahore,DHA 9 Town,21500000,3,4,5
Lahore,DHA Phase 6,130000000,5,6,20
Lahore,DHA Phase 7 - Block S,69800000,5,6,20
Lahore,DHA Phase 7,80000000,6,6,30
Lahore,Bedian Road,60000000,1,1,160
Lahore,Jubilee Town,30000000,8,6,10
Lahore,DHA 9 Town,23500000,3,4,5
Lahore,Bahria Town - Iqbal Block,5800000,1,1,2
Lahore,Khayaban-e-Amin - Block N,11200000,3,3,5
Lahore,Valencia Housing Society,160000000,6,6,40
Lahore,Johar Town Phase 2,32500000,4,5,7.5
Lahore,Lake City - Sector M-3 Extension,60000000,5,5,10
Lahore,Park View City,31500000,5,6,10
Lahore,Lake City - Sector M-3 Extension,52500000,4,5,10
Lahore,Park View City,10800000,3,4,3.5
Lahore,Park View City,16500000,4,5,5
Lahore,Bedian Road,42500000,4,4,90
Lahore,Bedian Road,55000000,2,2,80
Lahore,Park View City,11500000,3,4,3.5
Lahore,Bedian Road,47500000,2,3,60
Lahore,Bedian Road,31000000,2,3,80
Lahore,Bedian Road,31500000,2,2,160
Lahore,Bedian Road,90000000,4,5,160
Lahore,Bedian Road,55000000,2,3,80
Lahore,Al Rehman Phase 2 - Block J,24000000,3,4,6
Lahore,Bahria Orchard,15500000,3,4,5
Lahore,Al Rehman Garden Phase 2,42500000,7,6,9
Lahore,DHA Phase 6,79000000,5,6,20
Lahore,Park View City - Tulip Extension Block,25000000,4,5,5
Lahore,Bahria Town - Block AA,22000000,3,4,5
Lahore,DHA Phase 5 - Block D,74500000,5,6,20
Lahore,Wapda Town Phase 1 - Block J2,43000000,5,7,10
Lahore,Paragon City,20000000,3,4,5
Lahore,Gulberg,5000000,1,0,1.4
Lahore,Johar Town Phase 1,42000000,6,6,12
Lahore,DHA Phase 7,69000000,5,6,20
Lahore,New Lahore City,16000000,4,5,5
Lahore,Park View City,19500000,4,4,5
Lahore,Park View City,16500000,4,4,5
Lahore,DHA Phase 5,83000000,5,6,20
Lahore,Park View City,19500000,4,4,5
Lahore,Park View City,15500000,4,5,5
Lahore,Bedian Road,50000000,5,5,100
Lahore,Park View City,16000000,4,5,5
Lahore,Bedian Road,28000000,2,3,80
Lahore,Barki Road,45000000,2,3,80
Lahore,Bahria Town - Overseas B,45000000,5,6,10
Lahore,Park View City,21000000,4,4,5
Lahore,Bahria Town - Overseas B,56000000,5,6,10
Lahore,DHA Phase 7,40500000,4,5,10
Lahore,Askari 10 - Sector S,38000000,3,3,11.5
Lahore,Park View City,17500000,4,4,5
Lahore,Bahria Town - Jinnah Extension Block,3573000,2,2,4.5
Lahore,Bahria Town - Gulbahar Block,28000000,5,6,10
Lahore,DHA Phase 7,69000000,5,6,20
Lahore,Bahria Town - Sector D,29500000,4,5,7.2
Lahore,DHA Phase 6 - Block K,530000000,7,7,40
Lahore,Defence Raya,450000000,10,6,40
Lahore,Defence Raya,165000000,8,6,20
Lahore,DHA Phase 6,78500000,5,6,24
Lahore,DHA Phase 6 - Block H,480000000,7,7,40
Lahore,Park View City,18500000,4,4,5
Lahore,Park View City,17000000,4,5,5
Lahore,Park View City,16000000,4,5,5
Lahore,Park View City,16500000,4,4,5
Lahore,Park View City,16500000,4,4,5
Lahore,Park View City,15500000,4,4,5
Lahore,Park View City,18500000,4,4,5
Lahore,Bahria Town - Overseas A,43500000,5,6,10
Lahore,Park View City,11000000,3,4,3.5
Lahore,Park View City,20000000,4,4,5
Lahore,Bahria Town - Jinnah Block,27000000,3,5,5
Lahore,Park View City,19000000,4,4,5
Lahore,Park View City,19800000,4,4,5
Lahore,DHA Phase 7 - Block W,62500000,5,6,20
Lahore,Park View City,17000000,4,5,5
Lahore,DHA 9 Town,19000000,3,4,5
Lahore,DHA 9 Town,19000000,3,4,5
Lahore,DHA Phase 3 - Block Y,340000000,7,6,42
Lahore,Bahria Town - Overseas A,46000000,5,6,10
Lahore,DHA Phase 4,53000000,5,6,20
Lahore,DHA Phase 2,59000000,5,6,20
Lahore,Canal Garden,15800000,5,5,5
Lahore,New Lahore City,10800000,3,3,5
Lahore,Lake City - Sector M-7B,23000000,4,5,5
Lahore,Bankers Avenue Cooperative Housing Society,36000000,2,2,20
Lahore,DHA Phase 6,19000000,3,4,5
Lahore,DHA Phase 5,57500000,4,6,10
Lahore,Audit & Accounts Phase 1,14000000,3,4,4
Lahore,New Lahore City - Phase 2,9500000,3,4,3
Lahore,Park View City,17500000,4,4,5
Lahore,Park View City,27500000,4,4,5.5
Lahore,Park View City,11500000,3,4,3.5
Lahore,Park View City,19000000,4,4,5
Lahore,Park View City,17000000,4,5,5
Lahore,DHA Phase 6 - Block B,71500000,5,6,20
Lahore,Bahria Town - Janiper Block,36900000,5,6,10
Lahore,Bahria Town - Jinnah Block,18900000,3,4,5
Lahore,Park View City,30000000,5,6,10
Lahore,Bahria Town - Sector C,6000000,1,1,2.3
Lahore,Bahria Town - Sector C,28000000,5,6,10
Lahore,Bahria Town - Iqbal Block,6500000,1,1,2.1
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,Bahria Town - Jasmine Block,27000000,5,6,10
Lahore,New Lahore City,10800000,3,3,5
Lahore,Etihad Town Phase 1,11300000,2,2,4
Lahore,DHA Phase 7,61500000,5,7,20
Lahore,Dream Gardens,5000000,0,1,1.1
Lahore,DHA Phase 3 - Block Z,160000000,6,6,40
Lahore,Bankers Avenue Cooperative Housing Society,25000000,4,5,8
Lahore,Bankers Avenue Cooperative Housing Society,49500000,5,6,20
Lahore,Park View City,20000000,4,4,5
Lahore,Highcourt Society,18000000,3,3,3
Lahore,IEP Engineers Town,62500000,6,7,20
Lahore,OPF Housing Scheme,44000000,5,6,10
Lahore,Bismillah Housing Scheme,22000000,5,6,5
Lahore,DHA Phase 6 - Block J,79500000,5,6,20
Lahore,DHA Phase 6 - Block K,78000000,5,6,20
Lahore,Park View City,16000000,4,5,5
Lahore,Park View City,15500000,4,5,5
Lahore,Revenue Society,62500000,5,6,17
Lahore,Park View City,31500000,5,6,10
